search_keyword,search_country,id,title,company,location,category,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,description,is_ai_related,salary_avg,created_date,currency,country_name
automation,us,5823469686,Automated Machine Operator,Faith Technologies,"Olathe, Johnson County",Manufacturing Jobs,,,84138.18,84138.18,1,2026-08-01 02:17:40+00:00,"You’ve discovered something special. A company that cares. Cares about leading the way in construction, engineering, manufacturing and renewable energy. Cares about redefining how energy is designed, applied and consumed. Cares about thoughtfully growing to meet market demands. And ─ as “one of the Healthiest 100 Workplaces in America” ─ is focused on the mind/body/soul of team members through our Culture of Care . fticareers This position is responsible for assisting and operating Rolled form …",False,84138.18,2026-08-01,USD,United States
automation,us,5842063457,Automation Controls Specialist,CVS Health,"City of Wilkes Barre, Luzerne County",Engineering Jobs,,,93985.63,93985.63,1,2026-08-14 13:21:39+00:00,"We’re building a world of health around every individual — shaping a more connected, convenient and compassionate health experience. At CVS Health®, you’ll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger – helping to simplify health care one person, one family and one community at a time. Position Summary The Automation Controls Specialist will…",True,93985.63,2026-08-14,USD,United States
automation,us,5817623027,Pharmacy Technician Automation,Veterans Health Administration,"Chesapeake, Kanawha County",Healthcare & Nursing Jobs,,full_time,67747.0,84168.0,0,2026-07-27 17:21:43+00:00,Qualifications Applicants pending the completion of educational or certification/licensure requirements may be referred and tentatively selected but may not be hired until all requirements are met. Basic Requirements: United States Citizenship: Non-citizens may only be appointed when it is not possible to recruit qualified citizens in accordance with VA Policy English Language Proficiency Pharmacy Technician candidates must be proficient in spoken and written English to be appointed as authoriz…,True,75957.5,2026-07-27,USD,United States
automation,us,5817623066,Secretary (Office Automation),Veterans Health Administration,"Walla Walla, Walla Walla County",Admin Jobs,,full_time,50460.0,65599.0,0,2026-07-27 17:21:44+00:00,"Qualifications To qualify for this position, you must meet the following criteria: TYPING PROFICIENCY: This position requires the skills of a qualified typist. In addition to meeting the experience requirements below, you must be able to type at least 40 words per minute. ~AND~ SPECIALIZED EXPERIENCE: GS-7: Applicants must have one (1) full year of specialized experience that equips you with the knowledge, skills, and abilities to perform successfully the duties of the position. To be creditabl…",True,58029.5,2026-07-27,USD,United States
automation,us,5823968939,Automation Commissioning Engineer,ALLIANCE BIOTECH SOLUTIONS LLC,"Pine View, Lee County",Engineering Jobs,,,145645.42,145645.42,1,2026-08-01 09:30:25+00:00,"Job Description Job Description Description: The Automation Commissioning Engineer is responsible for leading the commissioning, startup, troubleshooting, and turnover of GMP automation systems supporting pharmaceutical manufacturing operations. This role serves as the technical lead for automation commissioning activities, working closely with system integrators, engineering, validation, quality, IT/OT, and equipment vendors to ensure automation systems are safely commissioned, fully functiona…",True,145645.42,2026-08-01,USD,United States
automation,us,5818365449,Automation Maintenance Technician,Red River Commodities,"Wild Rice, Cass County",Engineering Jobs,,,64456.74,64456.74,1,2026-07-28 09:26:04+00:00,"Job Description Job Description Red River Commodities is a leading processor of sunflower seeds and specialty grains, specializing in high-quality, nutritious food products. We pride ourselves on our sustainable practices, innovation, and commitment to delivering superior products to our customers. Our team shares core values focused on quality, innovation, responsibility, and community. We work hard, play harder, embrace authenticity, and always support one another to achieve our goals. Locati…",True,64456.74,2026-07-28,USD,United States
automation,us,5718196485,Automated Plating Utility,Electric Materials,"North East, Erie County",Manufacturing Jobs,,,42373.07,42373.07,1,2026-05-03 16:58:04+00:00,Job Description Job Description SUMMARY: ESSENTIAL DUTIES AND RESPONSIBILITIES: Operate an automated plating line. The production of loading and unloading of plating racks; packaging plated parts and work from detailed instructions regarding the input of proper programming for the control of the automated processing. Work closely with Lab Technician to maintain standards in both the chemical and treatment applications with the plating system. Package plated product into provided dunnage and/or …,False,42373.07,2026-05-03,USD,United States
automation,us,5825842111,Automation Technician / Industrial Control Panel Builder,"C.A. Technologies, Inc.","Greenville, Washington County",Engineering Jobs,,,60853.46,60853.46,1,2026-08-02 13:12:22+00:00,"Job Description Job Description About us Established in 1993, C.A. Technologies is a Supplier of Factory Automation & Process Control Solutions. By combining world-class products, Application expertise, and unsurpassed Customer service, C.A. Technologies enables its clients to increase manufacturing efficiency, reduce production costs, and improve product quality and knowledge. C.A. Technologies has a broad range of clients, from recyclers, pharmaceutical, food, wastewater, bio fuels, steel pro…",True,60853.46,2026-08-02,USD,United States
automation,us,5757452969,Automation Engineer,Amazon.com Services LLC - A57,"Rockville, Hanover County",Accounting & Finance Jobs,,,108536.73,108536.73,1,2026-06-09 14:25:26+00:00,"Job Description This role qualifies for a $10,000 launch bonus. \n \n \nOperations is at the heart of Amazon’s business. We are known for our speed, accuracy, and exceptional service. Our buildings deliver tens of thousands of products to hundreds of countries worldwide, every day. The Reliability & Maintenance Engineering (RME) team are the business partners that work tirelessly behind the scenes to make it happen. We drive continuous improvement, and maintain all of the robotics and material …",True,108536.73,2026-06-09,USD,United States
automation,us,5823427618,Downstream Automation Technician III,Alpla Inc.,"Raytown, Jackson County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 02:08:50+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823558073,Downstream Automation Technician III,Alpla Inc.,"Kansas City, Wyandotte County",Engineering Jobs,,,70032.62,70032.62,1,2026-08-01 04:15:28+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,70032.62,2026-08-01,USD,United States
automation,us,5823558053,Downstream Automation Technician III,Alpla Inc.,"Mission Woods, Johnson County",Engineering Jobs,,,84999.93,84999.93,1,2026-08-01 04:15:28+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,84999.93,2026-08-01,USD,United States
automation,us,5823558064,Downstream Automation Technician III,Alpla Inc.,"Grandview, Jackson County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 04:15:28+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823427636,Downstream Automation Technician III,Alpla Inc.,"Leawood, Johnson County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 02:08:51+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823903274,Downstream Automation Technician III,Alpla Inc.,"Kansas City, Jackson County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 08:09:28+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823427632,Downstream Automation Technician III,Alpla Inc.,"Rosedale, Wyandotte County",Engineering Jobs,,,80286.12,80286.12,1,2026-08-01 02:08:51+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,80286.12,2026-08-01,USD,United States
automation,us,5823427635,Downstream Automation Technician III,Alpla Inc.,"Avondale, Clay County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 02:08:51+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823427626,Downstream Automation Technician III,Alpla Inc.,"Westwood Hills, Johnson County",Engineering Jobs,,,84348.51,84348.51,1,2026-08-01 02:08:50+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,84348.51,2026-08-01,USD,United States
automation,us,5823427621,Downstream Automation Technician III,Alpla Inc.,"North Kansas City, Clay County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 02:08:50+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823427648,Downstream Automation Technician III,Alpla Inc.,"Oakview, Clay County",Engineering Jobs,,,67403.88,67403.88,1,2026-08-01 02:08:51+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,67403.88,2026-08-01,USD,United States
automation,us,5823427655,Downstream Automation Technician III,Alpla Inc.,"Kansas, Platte County",Engineering Jobs,,,98353.98,98353.98,1,2026-08-01 02:08:51+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,98353.98,2026-08-01,USD,United States
automation,us,5823427641,Downstream Automation Technician III,Alpla Inc.,"Randolph, Clay County",Engineering Jobs,,,76541.35,76541.35,1,2026-08-01 02:08:51+00:00,"ALPLA is a global family-owned, privately held company that makes innovative, customized, recycled packaging for top companies such as P&G, Unilever, L'Oréal, Pepsi, and more. ALPLA values their employees, work-life balance, personal growth, compensation and sustainability. What Can You Expect From ALPLA Health and Wellness Care Program- Benefits Child Care Benefits Dependent Care Cost Savings Program Recognition programs; Promotional opportunities 401K Retirement Plan and excellent Matching Pl…",True,76541.35,2026-08-01,USD,United States
automation,us,5842656931,Manufacturing Automation Engineer,Insight Global,"Oceanside, San Diego County",Engineering Jobs,,,130000.0,150000.0,0,2026-08-14 23:43:17+00:00,"Job Description Job Description Company: Insight Global Title: Automation Engineer (Manufacturing / Life Sciences) Location: Oceanside, CA 92054 Duration: Permanent Pay: $150,000 Job Description Insight Global is seeking an experienced Automation Engineer on behalf of a leading life sciences manufacturing organization. This individual will be responsible for identifying, developing, and implementing automation and semi-automation solutions that improve manufacturing performance across quality, …",True,140000.0,2026-08-14,USD,United States
automation,us,5840641328,Sr. Automation Analyst,Kohler,"Sheridan, Grant County",Engineering Jobs,,,89806.08,89806.08,1,2026-08-13 15:03:20+00:00,"Sr. Automation Analyst Work Mode: Onsite Location: Onsite – Sheridan, AR Opportunity Responsible for engineering projects including design, specification, and implementation of new and existing manufacturing equipment. Responsibilities will also include other engineering related work as assigned by the Manager of Manufacturing Engineering Automation. Specific Responsibilities Troubleshoot and maintain custom electromechanical equipment, automated work cells, vision systems and smart factory obl…",True,89806.08,2026-08-13,USD,United States
automation,us,5834861591,Service Technician - Airport Automated Cargo Handling System,Lodige USA Inc.,"New York City, New York",Engineering Jobs,,,76053.12,76053.12,1,2026-08-09 13:30:00+00:00,"Job Description Job Description Job Summary Lödige is a supplier of material handling systems. We are seeking a Service Technician for our Automated Cargo Handling System at JFK Airport. The job role will include mechanical and electrical operation and maintenance. The system support is 16 hours a day, 7 days a week so evening and weekend work will form part of the shift roster. Responsibilities will mainly be located at JFK Airport, but there may be required travel to additional work sites in …",True,76053.12,2026-08-09,USD,United States
automation,us,5833750412,Home Automation/Security Technician - Electronics Technician (Sales),Power Home Technologies,"Detroit, Wayne County",Engineering Jobs,,,90745.78,90745.78,1,2026-08-08 13:27:43+00:00,"Job Description Job Description We Believe It Should Be Easy for People to Feel Secure Feeling safe in your home should be a given. At Power Home Technologies, we make security easy by simply providing great service. We’ve been putting our customers first for over 13 years, and today we’re proudly helping over 100,000 families in the Southeast sleep safe and sound. It Starts with Our Dedicated Team Our biggest passion is in protecting people, and our team does it all for you. Whether it’s the s…",True,90745.78,2026-08-08,USD,United States
automation,us,5827403145,Home Automation/Security Technician - Electronics Technician (Sales),Power Home Technologies,"Memphis, Shelby County",Engineering Jobs,,,90874.65,90874.65,1,2026-08-04 01:21:11+00:00,"Job Description Job Description We Believe It Should Be Easy for People to Feel Secure Feeling safe in your home should be a given. At Power Home Technologies, we make security easy by simply providing great service. We’ve been putting our customers first for over 13 years, and today we’re proudly helping over 100,000 families in the Southeast sleep safe and sound. It Starts with Our Dedicated Team Our biggest passion is in protecting people, and our team does it all for you. Whether it’s the s…",True,90874.65,2026-08-04,USD,United States
automation,us,5765668845,Automation Engineer,Amazon.com Services LLC - A57,"Richmond, Richmond County",Accounting & Finance Jobs,,,117336.26,117336.26,1,2026-06-16 11:58:29+00:00,"Job Description Operations is at the heart of Amazon’s business. We are known for our speed, accuracy, and exceptional service. Our buildings deliver tens of thousands of products to hundreds of countries worldwide, every day. The Reliability & Maintenance Engineering (RME) team are the business partners that work tirelessly behind the scenes to make it happen. We drive continuous improvement, and maintain all of the robotics and material handling equipment (MHE) to ensure our customers are met…",True,117336.26,2026-06-16,USD,United States
automation,us,5827401540,Automation Technician,VSSI Staffing Services,"Fort Worth, Tarrant County",Engineering Jobs,,,96957.69,96957.69,1,2026-08-04 01:19:52+00:00,"Job Description Job Description Job Title: Automation Technician Location: Fort Worth, TX (Alliance Area) 2nd Shift Schedule: Monday–Friday, 6:00PM-2:30AM (1-hour unpaid lunch) Pay: Up to $25/hour Job Overview: We are seeking an experienced Automation Technician to support maintenance, troubleshooting, and optimization of automated equipment in a fast-paced manufacturing environment. This is not an entry-level role —hands-on experience is required. Key Responsibilities: Perform preventive and c…",True,96957.69,2026-08-04,USD,United States
automation,us,5811072026,Automation Technician,KPR SERVICES LLC,"Odessa, Ector County",Engineering Jobs,,,65054.09,65054.09,1,2026-07-22 12:56:09+00:00,"Job Description Job Description Responsibilities: Commission control systems, validate control loops, confirm functionality of control logic, configure end devices Make program changes to PLCs and HMIs Test alarms and ensure the control system is aligned with engineering documentation and red-line documents for As-Built corrections. Gauge production on assigned wells, and report gauge readings, downtime and other pertinent well information to district office Note problems and/or recommend cours…",True,65054.09,2026-07-22,USD,United States
automation,us,5822992177,Digital Process Automation Engineer,Charter Dura-Bar,"Woodstock, McHenry County",Engineering Jobs,,,120327.02,120327.02,1,2026-07-31 20:03:32+00:00,"Charter Manufacturing is a fourth-generation family-owned business where our will to grow drives us to do it better. Join the team and become part of our family! The Automation team at Charter Casting is hiring a Digital Process Automation Engineer! Alternative Job Titles: Manufacturing Automation Engineer, MES & Automation Engineer, OT Systems Automation Engineer, Digital Automation Engineer, Manufacturing Systems Engineer Charter Casting is a U.S.-based manufacturer of large complex iron cast…",True,120327.02,2026-07-31,USD,United States
automation,us,5822992179,Digital Process Automation Engineer,Charter Dura-Bar,"Loves Park, Winnebago County",Engineering Jobs,,,134676.61,134676.61,1,2026-07-31 20:03:32+00:00,"Charter Manufacturing is a fourth-generation family-owned business where our will to grow drives us to do it better. Join the team and become part of our family! The Automation team at Charter Casting is hiring a Digital Process Automation Engineer! Alternative Job Titles: Manufacturing Automation Engineer, MES & Automation Engineer, OT Systems Automation Engineer, Digital Automation Engineer, Manufacturing Systems Engineer Charter Casting is a U.S.-based manufacturer of large complex iron cast…",True,134676.61,2026-07-31,USD,United States
automation,us,5822992181,Digital Process Automation Engineer,Charter Dura-Bar,"Schaumburg, Cook County",Engineering Jobs,,,151838.17,151838.17,1,2026-07-31 20:03:32+00:00,"Charter Manufacturing is a fourth-generation family-owned business where our will to grow drives us to do it better. Join the team and become part of our family! The Automation team at Charter Casting is hiring a Digital Process Automation Engineer! Alternative Job Titles: Manufacturing Automation Engineer, MES & Automation Engineer, OT Systems Automation Engineer, Digital Automation Engineer, Manufacturing Systems Engineer Charter Casting is a U.S.-based manufacturer of large complex iron cast…",True,151838.17,2026-07-31,USD,United States
automation,us,5822992202,Digital Process Automation Engineer,Charter Dura-Bar,"Spring Grove, McHenry County",Engineering Jobs,,,101379.05,101379.05,1,2026-07-31 20:03:32+00:00,"Charter Manufacturing is a fourth-generation family-owned business where our will to grow drives us to do it better. Join the team and become part of our family! The Automation team at Charter Casting is hiring a Digital Process Automation Engineer! Alternative Job Titles: Manufacturing Automation Engineer, MES & Automation Engineer, OT Systems Automation Engineer, Digital Automation Engineer, Manufacturing Systems Engineer Charter Casting is a U.S.-based manufacturer of large complex iron cast…",True,101379.05,2026-07-31,USD,United States
automation,us,5840641325,"Staff Engineer, Manufacturing Automation",Kohler,"Kohler, Sheboygan County",Engineering Jobs,,,147276.83,147276.83,1,2026-08-13 15:03:19+00:00,"Staff Engineer, Manufacturing Automation Work Mode: Onsite Location: Onsite, four days per week - Kohler, WI Opportunity As Staff Manufacturing Engineer – Automation, you will lead the design and deployment of advanced automation solutions that strengthen safety, quality, delivery, and cost performance across Kohler’s global manufacturing network. This role turns emerging technology into scalable, standardized equipment and processes—partnering with plant teams, engineering leaders, and supplie…",True,147276.83,2026-08-13,USD,United States
automation,us,5808048149,Senior Automation Engineer,Amazon.com Services LLC - A57,"Mountain House, San Joaquin County",IT Jobs,,,140102.84,140102.84,1,2026-07-20 06:48:11+00:00,"Job Description Operations is at the heart of Amazon’s business. We are known for our speed, accuracy, and exceptional service. Our buildings deliver tens of thousands of products to hundreds of countries worldwide, every day. The Reliability & Maintenance Engineering (RME) team are the business partners that work tirelessly behind the scenes to make it happen. We drive continuous improvement, and maintain all of the robotics and material handling equipment (MHE) to ensure our customers are met…",True,140102.84,2026-07-20,USD,United States
automation,us,5843384309,Automation Technician,Yaskawa,"Miamisburg, Montgomery County",Engineering Jobs,,full_time,57815.91,57815.91,1,2026-08-15 15:44:16+00:00,"The Automation Technician will manufacture and test electrical/mechanical assemblies for robotic and factory automation systems. Interface with representatives of other departments. Possess fundamental knowledge of Yaskawa Motoman's quality and production system for effective performance with minimum supervision. ESSENTIAL DUTIES AND RESPONSIBILITIES include the following. Other duties maybe assigned. · Adhere to the highest practicable safety/housekeeping standards. · Build, test, repair elect…",True,57815.91,2026-08-15,USD,United States
automation,us,5835510703,Automation Technician,Agropur,"Luxemburg, Kewaunee County",Engineering Jobs,,full_time,63651.87,63651.87,1,2026-08-10 06:43:03+00:00,"Job Type: RegularThe Automation Technician I uses knowledge of electronics, mechanics and computers to troubleshoot and repair instrumentation and computer-controlled systems. People are at the heart of everything we do. We believe in working together, speaking honestly, taking ownership, and creating value in everything we deliver. Our culture is built on collaboration, accountability, and a shared commitment to growing stronger together. Joining the team means being part of an environment whe…",True,63651.87,2026-08-10,USD,United States
automation,us,5837626245,Manufacturing Engineer (Automation Focused),Actalent,"Spring Hill, Nevada County",Engineering Jobs,,,81558.38,81558.38,1,2026-08-11 22:38:12+00:00,"Job Description Job Description Job Title: Manufacturing Engineer (Automation focused) Job Description The ManufacturingEngineer supports the implementation, launch, and optimization of automation solutions within a large manufacturing environment. This role focuses on deployment, commissioning, startup, and operational optimization of automation and material handling technologies, while also contributing to material flow analysis, process improvement, and solution development. The position wor…",True,81558.38,2026-08-11,USD,United States
automation,us,5842702259,Manufacturing/Automation Design Engineer,"G-TECH Services, Inc.","Warren, Macomb County",Engineering Jobs,,,69391.0,69391.0,1,2026-08-15 00:04:12+00:00,"Job Description Job Description The Manufacturing/Automation Design Engineer will support a Layout Group by developing and integrating manufacturing layouts for Vision, Site, Future, and Current Production projects. This role is responsible for designing efficient manufacturing systems, supporting automation integration, and leading cross-functional layout activities from concept through installation. The ideal candidate will have experience with manufacturing facility layouts, automation syste…",True,69391.0,2026-08-15,USD,United States
automation,us,5824527996,Industrial Automation Integrator,Acutec Precision Aerospace Inc,"Kerrtown, Crawford County",Engineering Jobs,,,98968.77,98968.77,1,2026-08-01 16:02:31+00:00,"Description: The Industrial Automation Integrator will support the design, implementation, and continuous improvement of advanced automation solutions within Aerospace CNC machining operations. The employee will coordinate automation projects for the Acutec team, combining technical expertise, project design & coordination, and hands-on integration work to provide robotic and cobot systems that improve manufacturing efficiency and machine uptime. The employee will be capable of being a primary …",True,98968.77,2026-08-01,USD,United States
automation,us,5826634849,Senior Automation Technician,Certified Collectibles Group,"Pinecraft, Sarasota County",Engineering Jobs,,full_time,90454.95,90454.95,1,2026-08-03 10:06:54+00:00,"Senior Automation Technician Sarasota, FL | On-site | Full-time CCG is currently looking for a Senior Automation Technician to join our Operations division in our Sarasota, FL offices. We’re looking for a Senior Automation Technician to join our Operations team to lead and support maintenance and automation operations while ensuring the reliability, performance, and continuous improvement of production equipment across multiple facilities. ABOUT US Certified Collectibles Group (CCG) is a global…",True,90454.95,2026-08-03,USD,United States
automation,us,5825817186,Manufacturing Automation Technician,Scribe OpCo Inc dba Koozie Group,"Red Wing, Goodhue County",Engineering Jobs,,full_time,45760.0,72800.0,0,2026-08-02 12:06:20+00:00,"Koozie Group If our name sounds familiar, there’s a reason why. We’re the people behind the iconic Koozie® Can Kooler – and more! As one of the largest suppliers in the promotional products industry, you’ve probably seen our work everywhere from your local bank to a large concert or sporting event. We imprint company logos and slogans on everything from pens to coffee tumblers, lunch bags, tech accessories, camp chairs, and award-winning calendars, to name just a few. Our desire to benefit our …",True,59280.0,2026-08-02,USD,United States
automation,us,5832308455,Automation Maintenance Technician (All Levels),Symbotic,"Emmaus, Lehigh County",Engineering Jobs,,,58001.36,58001.36,1,2026-08-07 16:29:58+00:00,"Who we are With its A.I.-powered robotic technology platform, Symbotic is changing the way consumer goods move through the supply chain. Intelligent software orchestrates advanced robots in a high-density, end-to-end system – reinventing warehouse automation for increased efficiency, speed and flexibility. What we need Symbotic is seeking an Automation Maintenance Technician at all levels. As a Maintenance Technician you will be responsible for repairing and calibrating our automated and roboti…",True,58001.36,2026-08-07,USD,United States
automation,us,5832308431,Automation Maintenance Technician (All Levels),Symbotic,"Lehigh Valley, Northampton County",Engineering Jobs,,,80584.84,80584.84,1,2026-08-07 16:29:57+00:00,"Who we are With its A.I.-powered robotic technology platform, Symbotic is changing the way consumer goods move through the supply chain. Intelligent software orchestrates advanced robots in a high-density, end-to-end system – reinventing warehouse automation for increased efficiency, speed and flexibility. What we need Symbotic is seeking an Automation Maintenance Technician at all levels. As a Maintenance Technician you will be responsible for repairing and calibrating our automated and roboti…",True,80584.84,2026-08-07,USD,United States
automation,us,5832308460,Automation Maintenance Technician (All Levels),Symbotic,"Butztown, Northampton County",Engineering Jobs,,,83808.39,83808.39,1,2026-08-07 16:29:58+00:00,"Who we are With its A.I.-powered robotic technology platform, Symbotic is changing the way consumer goods move through the supply chain. Intelligent software orchestrates advanced robots in a high-density, end-to-end system – reinventing warehouse automation for increased efficiency, speed and flexibility. What we need Symbotic is seeking an Automation Maintenance Technician at all levels. As a Maintenance Technician you will be responsible for repairing and calibrating our automated and roboti…",True,83808.39,2026-08-07,USD,United States
automation,us,5832308453,Automation Maintenance Technician (All Levels),Symbotic,"Northampton, Northampton County",Engineering Jobs,,,76338.26,76338.26,1,2026-08-07 16:29:58+00:00,"Who we are With its A.I.-powered robotic technology platform, Symbotic is changing the way consumer goods move through the supply chain. Intelligent software orchestrates advanced robots in a high-density, end-to-end system – reinventing warehouse automation for increased efficiency, speed and flexibility. What we need Symbotic is seeking an Automation Maintenance Technician at all levels. As a Maintenance Technician you will be responsible for repairing and calibrating our automated and roboti…",True,76338.26,2026-08-07,USD,United States
automation,us,5837807446,Building Automation Technician,"Liberty Personnel Services, Inc","Houston, Harris County",IT Jobs,,,78912.61,78912.61,1,2026-08-12 01:30:26+00:00,"Job Description Job Description BUILDING AUTOMATION TECHNICIAN - SAN ANTONIO - TOP PAY - URGENT NEED Looking for BAS Field Technicians that have at least 3 years experience or more with Siemens Desigo and/or Distech Controls or at a minimum Tridium/Niagara. Able to setup projects from the ground up and assist with start-up of complex system to include Air and Water systems. Needs to be able to write programs, understand control wiring, database creation, system graphics and would need a strong …",True,78912.61,2026-08-12,USD,United States
automation,us,5843383817,Automation Maintenance Technician,Red River Commodities,"Wild Rice, Cass County",Engineering Jobs,,,62400.0,83200.0,0,2026-08-15 15:44:11+00:00,"Red River Commodities is a leading processor of sunflower seeds and specialty grains, specializing in high-quality, nutritious food products. We pride ourselves on our sustainable practices, innovation, and commitment to delivering superior products to our customers. Our team shares core values focused on quality, innovation, responsibility, and community. We work hard, play harder, embrace authenticity, and always support one another to achieve our goals. Location: 11505 38th St S, Horace, ND …",True,72800.0,2026-08-15,USD,United States
automation,us,5835684683,Senior AI Automation Engineer - REMOTE,"Everforth, Cybercoders","New York City, New York",IT Jobs,,,143345.02,143345.02,1,2026-08-10 10:38:22+00:00,"Job Description Job Description Senior AI Automation Engineer - REMOTE Job title: Senior AI Automation Engineer Location: REMOTE or hybrid options in NYC, Fairfield (NJ), or Los Angeles Salary: $150K - $185K base  benefits Requirements: Senior-level software fundamentals, Python or TypeScript/Node, AWS, LLM/AI, API integration, SQL, debugging, stakeholder leadership We are looking for a Senior AI Automation Engineer to help transform how a major national organization operates. You will embed wi…",True,143345.02,2026-08-10,USD,United States
